Tháng,Năm,Ngành hàng,KV,Số IB,Tên Khách hàng,Tên gói thầu,Ngày  mở thầu,Ngày phê duyệt thầu,Thời hạn thầu,Công ty trúng thầu,Hãng SX,Tên mặt hàng dự thầu,Phân nhóm lớn sản phẩm trúng thầu,Phân nhóm nhỏ sản phẩm trúng thầu,Nhập khẩu/ Việt Nam,Dung tích, Số lượng trúng thầu ,  Đơn giá trúng thầu  ,  Giá trị trúng thầu  ,Cấu hình trúng thầu,Sale
6,2025,KSNK,MB,IB2500256798,Trung tâm Kiểm soát Bệnh tật tỉnh Lào Cai,"Mua sắm hóa chất, sinh phẩm, vật tư xét nghiệm HIV và khám tuyển nghĩa vụ quân sự năm 2025 của Trung tâm Kiểm soát bệnh tật tỉnh Lào Cai",45828,45836,7 tháng,CÔNG TY CỔ PHẦN THIẾT BỊ Y TẾ THÀNH AN,Tân Hương,THA HANDRUB,Vệ sinh tay,VST chứa cồn,Việt Nam,1000,22,75000,1650000,"Chlorhexidine Digluconate 0,5%(v/v), Ethanol 80% (v/v); Isopropyl alcohol 7.2% (v/v) và các chất phụ gia (Glycerine, Alpha-Bisabolol, Aloe Vera,  Vitamin E, …) vừa đủ 100%",46644cba-3b96-45fd-be96-c54540c7ddee
6,2025,KSNK,MB,IB2500256798,Trung tâm Kiểm soát Bệnh tật tỉnh Lào Cai,"Mua sắm hóa chất, sinh phẩm, vật tư xét nghiệm HIV và khám tuyển nghĩa vụ quân sự năm 2025 của Trung tâm Kiểm soát bệnh tật tỉnh Lào Cai",45828,45836,7 tháng,CÔNG TY CỔ PHẦN THIẾT BỊ Y TẾ THÀNH AN,Hovid,Germisep,Xử lý bề mặt,Viên khử khuẩn,Nhập khẩu,100,42,350000,14700000,"Viên sủi khử khuẩn 5g
Sodium Dichloroisocyanurate 50%, Citric Acid 18%, thành phần khác 32%. pH 5.8 ở nhiệt độ phòng (5.5-6.7)
Thành phần chính có tác dụng khủ khuẩn đạt tới 90%",46644cba-3b96-45fd-be96-c54540c7ddee
6,2025,KSNK,MB,IB2500260268,Bệnh viện Đa khoa tỉnh Phú Thọ,Mua sắm hóa chất phun khử khuẩn bề mặt và dung dịch sát khuẩn tay nhanh phục vụ công tác chuyên môn tại BV Đa Khoa tỉnh Phú Thọ,45817,45826,4 tháng,CÔNG TY TNHH THIẾT BỊ Y TẾ VÀ HÓA CHẤT PHƯƠNG MAI,Tân Hương,Tha Medisol,Xử lý bề mặt,Phun khử khuẩn,Việt Nam,5000,40,1600000,64000000,"Hydro Peroxide 6% (w/w), Nano Silver (Nano bạc) 0.006% (w/w) và các chất phụ gia vừa đủ 100%..
Được khảo nghiệm khả năng tiêu diệt trên 99,99% 6 chủng vi sinh vật:
Staphylococcus aureus, Pseudomonas aeruginosa, Shigella flexneri, Bacillus subtilis, Candida albicans, Mycobacter tuberculosis trong vòng 05 phút nhờ hoạt chất diệt khuẩn.",46644cba-3b96-45fd-be96-c54540c7ddee
6,2025,KSNK,MB,IB2500260268,Bệnh viện Đa khoa tỉnh Phú Thọ,Mua sắm hóa chất phun khử khuẩn bề mặt và dung dịch sát khuẩn tay nhanh phục vụ công tác chuyên môn tại BV Đa Khoa tỉnh Phú Thọ,45817,45826,4 tháng,CÔNG TY TNHH THIẾT BỊ Y TẾ VÀ HÓA CHẤT PHƯƠNG MAI,Tân Hương,Tha 1,Vệ sinh tay,VST thường quy/CHG 2%,Việt Nam,500,8000,48000,384000000,"Chlorhexidine Digluconate 0,5% (v/v); Ethanol 80% (v/v); Isopropyl alcohol (Isopropanol) 7.2% (v/v) và các chất phụ gia, chất dưỡng da (Glycerine, Alpha- Terpineol, Alpha-Bisabolol, Aloe Vera, Vitamin E...) vừa đủ 100%.
Đạt tiêu chuẩn diệt khuẩn EN 1500",46644cba-3b96-45fd-be96-c54540c7ddee
6,2025,KSNK,MB,IB2500269774,Trung tâm Y tế huyện Đan Phượng,"Mua sắm hóa chất, vật tư y tế 7 tháng cuối năm 2025 của Trung tâm Y tế huyện Đan Phượng",45820,45820,7 tháng,CÔNG TY TNHH THƯƠNG MẠI VÀ XÂY DỰNG PHÚC THỊNH,Anios,Anios’Clean Excel D,Xử lý dụng cụ,Làm sạch và tiền KK,Nhập khẩu,1000,1,480000,480000, ,46644cba-3b96-45fd-be96-c54540c7ddee
6,2025,KSNK,MB,IB2500269774,Trung tâm Y tế huyện Đan Phượng,"Mua sắm hóa chất, vật tư y tế 7 tháng cuối năm 2025 của Trung tâm Y tế huyện Đan Phượng",45820,45820,7 tháng,CÔNG TY TNHH THƯƠNG MẠI VÀ XÂY DỰNG PHÚC THỊNH,Sds,Sds Handwash,Vệ sinh tay,VST thường quy/CHG 2%,Việt Nam,500,100,42000,4200000, ,46644cba-3b96-45fd-be96-c54540c7ddee
6,2025,KSNK,MB,IB2500269774,Trung tâm Y tế huyện Đan Phượng,"Mua sắm hóa chất, vật tư y tế 7 tháng cuối năm 2025 của Trung tâm Y tế huyện Đan Phượng",45820,45820,7 tháng,CÔNG TY TNHH THƯƠNG MẠI VÀ XÂY DỰNG PHÚC THỊNH,Sds,Sds Handrub,Vệ sinh tay,VST chứa cồn,Việt Nam,1000,160,115000,18400000, ,46644cba-3b96-45fd-be96-c54540c7ddee
6,2025,KSNK,MB,IB2500283757,Bệnh viện Sản Nhi tỉnh Hưng Yên,"Mua sắm vật tư y tế, hóa chất xét nghiệm để duy trì hoạt động chuyên môn trong khi chờ kết quả đấu thầu tập trung của BV Sản – Nhi tỉnh Hưng Yên",45833,45834,10 ngày,CÔNG TY CỔ PHẦN DƯỢC PHẨM HƯNG YÊN,ASP,CIDEZYME,Xử lý dụng cụ,Làm sạch và tiền KK,Nhập khẩu,1000,2,617571,1235142,"-Dung dịch ngâm tẩy rửa dụng cụ y tế hoạt tính enzyme, thành phần: protease subtilisin 0,5%, hiệu quả nhanh sau 1 phút.
- ít bọt,  pH trung tính: 7.8-8.8 ngăn không để lại tồn lưu, giúp dụng cụ được khử khuẩn hiệu quả, hương bạc hà dễ chịu, át được mùi của dụng cụ bẩn, không gây ăn mòn dụng cụ
- Đi sâu và làm sạch  các vị trí khó tiếp cận như các khe ống nội soi, đổng thời làm sạch hiệu quả các chất béo và mỡ.
- Tương thích với nhiều loại dụng cụ vật liệu phi kim loại như silicone, E® Cao su EPDM, PTFE, polyurethane, cao su viton và các vật liệu kim loại như thép không gỉ E® thép 304-2B, thép không gỉ 410, thép không gỉ 420 và nhôm anodized.
- Đạt các tiêu chuẩn : EC, ISO, CFS",46644cba-3b96-45fd-be96-c54540c7ddee
6,2025,KSNK,MB,IB2500283757,Bệnh viện Sản Nhi tỉnh Hưng Yên,"Mua sắm vật tư y tế, hóa chất xét nghiệm để duy trì hoạt động chuyên môn trong khi chờ kết quả đấu thầu tập trung của BV Sản – Nhi tỉnh Hưng Yên",45833,45834,10 ngày,CÔNG TY CỔ PHẦN DƯỢC PHẨM HƯNG YÊN,Zhivas,Glutasept S,Xử lý dụng cụ,KK mức độ cao,Nhập khẩu,5000,2,337734,675468,"Hàm lượng: Glutaraldehyde 2%, pH: 6.0 -8.0 khử khuẩn mức độ cao. Can 5 lít.
Tiêu chuẩn ISO 13485 hoặc tương đương.",46644cba-3b96-45fd-be96-c54540c7ddee
6,2025,KSNK,MB,IB2500283757,Bệnh viện Sản Nhi tỉnh Hưng Yên,"Mua sắm vật tư y tế, hóa chất xét nghiệm để duy trì hoạt động chuyên môn trong khi chờ kết quả đấu thầu tập trung của BV Sản – Nhi tỉnh Hưng Yên",45833,45834,10 ngày,CÔNG TY CỔ PHẦN DƯỢC PHẨM HƯNG YÊN,Hóa dược Việt Nam,GP - HAND 4,Vệ sinh tay,VST ngoại khoa CHG4%,Việt Nam,5000,2,688978,1377956,"Dung dịch Chlorhexidin Gluconat 4% kl/tt + Tween, Sles, CDE. Tác động diệt khuẩn duy trì kéo dài trong 6 giờ, có chất làm mềm, làm ẩm bảo vệ da tay (propylen glycol, isopropylen alcon, tinh dầu Lavender, tinh dầu tube rose fragane, ponceau, acid citric…). Can 5 lít
Tiêu chuẩn ISO 9001, ISO
13485, GMP hoặc tương đương.",46644cba-3b96-45fd-be96-c54540c7ddee
6,2025,KSNK,MB,IB2500283757,Bệnh viện Sản Nhi tỉnh Hưng Yên,"Mua sắm vật tư y tế, hóa chất xét nghiệm để duy trì hoạt động chuyên môn trong khi chờ kết quả đấu thầu tập trung của BV Sản – Nhi tỉnh Hưng Yên",45833,45834,10 ngày,CÔNG TY CỔ PHẦN DƯỢC PHẨM HƯNG YÊN,ASP,Presept,Xử lý bề mặt,Viên khử khuẩn,Nhập khẩu,1,500,5268,2634000,"Viên sủi khử khuẩn,  thành phần 2,5g Troclosense Sodium
- Dạng viên sủi tan nhanh trong nước, dùng khử khuẩn bề mặt, đồ vải, diệt vi khuẩn gram âm & gram dương  Hoạt động hiệu quả kể cả khi có sự hiện diện chất hữu cơ, pH 6.2
- 1 viên nặng 5g có thành phần: hoạt chất Troclosense Sodium 50% tương đương 2.5g/viên, Apidic acid 1,2g/viên tương đương 24%. trọng lượng 1 viên
- Đạt tiêu chuẩn ISO13485, CFS, GMP hoặc tương đương",46644cba-3b96-45fd-be96-c54540c7ddee
7,2025,KSNK,MN,IB2500003229,Bệnh viện Quận Tân Bình,Gói số 1: Gói thầu thuốc Generic,45681,45856,12 tháng,CÔNG TY CỔ PHẦN DƯỢC PHẨM OPC ,Dược phẩm OPC,Povidon iod 10%,Sát khuẩn da,Sát khuẩn da,Việt Nam,500,390,44602,17394780, ,46644cba-3b96-45fd-be96-c54540c7ddee
7,2025,KSNK,MN,IB2500003229,Bệnh viện Quận Tân Bình,Gói số 1: Gói thầu thuốc Generic,45681,45856,12 tháng,CÔNG TY TNHH MỘT THÀNH VIÊN DƯỢC SÀI GÒN,Dược liệu Pharmedic,Povidine,Sát khuẩn da,Sát khuẩn da,Việt Nam,20,300,6378,1913400, ,46644cba-3b96-45fd-be96-c54540c7ddee
7,2025,KSNK,MN,IB2500052473,Bệnh viện Phạm Ngọc Thạch,"Mua sắm Hóa chất sát khuẩn, khử khuẩn năm 2024",45748,45856,12 tháng,TỔNG CÔNG TY THIẾT BỊ Y TẾ VIỆT NAM - CTCP,Anios,Anios’Clean Excel D,Xử lý dụng cụ,Làm sạch và tiền KK,Nhập khẩu,5000,408,323900,132151200,"1. Dung dịch làm sạch và khử khuẩn dụng cụ y tế.
   - Được thử nghiệm với nước cứng, pH dung dịch chưa pha loãng: từ 6.5 - 7.5
 2. Đạt tiêu chuẩn: ISO/TS 15883-5:2006 (chống lại màng Biofilm)
 3. Hiệu quả diệt khuẩn:
   - Diệt khuẩn EN 14561 (Pseudomonas aeruginosa, Staphylococcus aureus, Enterococcus hirae...),  diệt các chủng đa kháng như MRSA, ESBL, VRE theo tiêu chuẩn EN 13727+A1 trong 5 - 15 phút
   - Diệt virus HIV-1, HBV, HCV, HSV, Vacinia theo tiêu chuẩn Châu Âu EN 14476+A1 trong 5 phút.
   - Nồng độ sử dụng 0.5% (25ml trong 5 lít nước), có vòi bơm định lượng đi kèm
   - Quy cách đóng gói: Can 5 lít",46644cba-3b96-45fd-be96-c54540c7ddee
7,2025,KSNK,MN,IB2500052473,Bệnh viện Phạm Ngọc Thạch,"Mua sắm Hóa chất sát khuẩn, khử khuẩn năm 2024",45748,45856,12 tháng,TỔNG CÔNG TY THIẾT BỊ Y TẾ VIỆT NAM - CTCP,Anios,Aniosyme Synergy 5,Xử lý dụng cụ,Làm sạch và tiền KK,Nhập khẩu,5000,720,421000,303120000,"1. Dung dịch tẩy rửa dụng cụ đa enzyme có thành phần: 5 enzyme protease, lipase, amylase, mannanase, cellulase,
2. Hiệu quả chống lại màng biofilm vi khuẩn Pseudomonas aeruginosa theo tiêu chuẩn ISO/TS 15883-5
3. Đạt tiêu chuẩn ISO 11930 (Khả năng kháng khuẩn của sản phẩm)
4. Phù hợp với mọi chất lượng nước khác nhau (nước mềm hoặc nước chưa xử lý)
   - Công thức không chứa chất bay hơi
   -  pH = 6.89-7.29
   - Nồng độ sử dụng: 0,1 - 0,5%
   - Quy cách đóng gói: Can 5 lít
   - Tương thích thành bộ với ""Dung dịch khử khuẩn mức độ cao cho dụng cụ nội soi""",46644cba-3b96-45fd-be96-c54540c7ddee
7,2025,KSNK,MN,IB2500052473,Bệnh viện Phạm Ngọc Thạch,"Mua sắm Hóa chất sát khuẩn, khử khuẩn năm 2024",45748,45856,12 tháng,TỔNG CÔNG TY THIẾT BỊ Y TẾ VIỆT NAM - CTCP,Anios,Aniosyme X3,Xử lý dụng cụ,Làm sạch và tiền KK,Nhập khẩu,1000,1092,569500,621894000,"1. Dung dịch làm sạch và tiền khử khuẩn dụng cụ
  - Thành phần chất làm sạch và khử nhiễm: 14% N,N-Didecyl-N-Methyl-poly(oxyethyl)ammonium propionate + 0,3% Chlorhexidine digluconate, hỗn hợp 3 enzym: Protease, Lipase, Amylase, chất hoạt động bề mặt
2. Hiệu quả chống lại màng bioflim theo tiêu chuẩn EN 15883
3. Hiệu quả diệt khuẩn:
   - Diệt khuẩn theo tiêu chuẩn EN 14561
   - Diệt virus theo tiêu chuẩn EN 14476
4. Được thử nghiệm với nước cứng
   - Nồng độ sử dụng 0.5%
   - Quy cách đóng gói : Chai 1 lít",46644cba-3b96-45fd-be96-c54540c7ddee
7,2025,KSNK,MN,IB2500052473,Bệnh viện Phạm Ngọc Thạch,"Mua sắm Hóa chất sát khuẩn, khử khuẩn năm 2024",45748,45856,12 tháng,TỔNG CÔNG TY THIẾT BỊ Y TẾ VIỆT NAM - CTCP,Anios,Aniosyme X3,Xử lý dụng cụ,Làm sạch và tiền KK,Nhập khẩu,5000,72,517900,37288800,"1. Dung dịch làm sạch và tiền khử khuẩn dụng cụ
  - Thành phần chất làm sạch và khử nhiễm: 14% N,N-Didecyl-N-Methyl-poly(oxyethyl)ammonium propionate + 0,3% Chlorhexidine digluconate, hỗn hợp 3 enzym: Protease, Lipase, Amylase, chất hoạt động bề mặt
2. Hiệu quả chống lại màng bioflim theo tiêu chuẩn EN 15883
3. Hiệu quả diệt khuẩn:
   - Diệt khuẩn theo tiêu chuẩn EN 14561
   - Diệt virus theo tiêu chuẩn EN 14476
4. Được thử nghiệm với nước cứng
   - Nồng độ sử dụng 0.5%
   - Quy cách đóng gói : Can lít",46644cba-3b96-45fd-be96-c54540c7ddee
7,2025,KSNK,MN,IB2500052473,Bệnh viện Phạm Ngọc Thạch,"Mua sắm Hóa chất sát khuẩn, khử khuẩn năm 2024",45748,45856,12 tháng,TỔNG CÔNG TY THIẾT BỊ Y TẾ VIỆT NAM - CTCP,Anios,Opaster'Anios,Xử lý dụng cụ,KK mức độ cao,Nhập khẩu,5000,1980,212820,421383600,"1. Dung dịch khử khuẩn mức độ cao dụng cụ nội soi và dụng cụ không chịu nhiệt  trong 5 phút.
   - Thành phần: 0,55% Ortho- Phthalaldehyde,
 2. Dung dịch pha sẵn không cần hoạt hoá, pH=7
   -  Quy cách đóng gói : Can 5 lít
   - Tương thích thành bộ với ""Dung dịch tẩy rửa sinh học đa enzyme""
 3. Hiệu quả diệt khuẩn:
   - Diệt khuẩn theo tiêu chuẩn EN 14561
   - Diệt nấm theo tiêu chuẩn EN 14562
   - Diệt virus theo tiêu chuẩn EN 14476
   - Diệt vi khuẩn lao EN 14563 (Mycobacterium terrae, Mycobacterium avium...)
   - Diệt bào tử trong 30 phút theo EN 17126
   - Diệt virus EN 17111 (Adenovirus...)
   - Tái sử dụng trong 14 ngày (tặng kèm test thử để kiểm tra nồng độ OPA)
4. Có tài liệu chứng minh tương thích với ống nội soi hãng Olympus/Karl Stozr",46644cba-3b96-45fd-be96-c54540c7ddee
7,2025,KSNK,MN,IB2500052473,Bệnh viện Phạm Ngọc Thạch,"Mua sắm Hóa chất sát khuẩn, khử khuẩn năm 2024",45748,45856,12 tháng,CÔNG TY CỔ PHẦN DỊCH VỤ VÀ THIẾT BỊ Y TẾ AN SINH,An Sinh,Asisept,Xử lý bề mặt,Viên nén,Việt Nam,1,10080,3129,31540320,"Sodium dichloroisocyanurate 50%w/w
Phụ gia vừa đủ 100%.
Khử khuẩn tường, sàn, giường bệnh…và các bề mặt nhiễm khuẩn, ngâm rửa và khử khuẩn dụng cụ y tế.",46644cba-3b96-45fd-be96-c54540c7ddee
7,2025,KSNK,MN,IB2500052473,Bệnh viện Phạm Ngọc Thạch,"Mua sắm Hóa chất sát khuẩn, khử khuẩn năm 2024",45748,45856,12 tháng,CÔNG TY CỔ PHẦN DỊCH VỤ VÀ THIẾT BỊ Y TẾ AN SINH,An Sinh,Asi Spray Plus,Xử lý bề mặt,Phun tay,Việt Nam,1000,1872,52122,97572384,"Didecyl dimethyl ammonium Chloride 0,05% (w/v)
Hàm lượng phụ gia vừa đủ 100%
Dạng phun sương
Dạng chai xịt 1L
Hiệu quả diệt khuẩn bề mặt tiếp xúc: Vi khuẩn, nấm mốc, Virus, kể cả vi khuẩn lao (M. tuberculosis)",46644cba-3b96-45fd-be96-c54540c7ddee
7,2025,KSNK,MN,IB2500052473,Bệnh viện Phạm Ngọc Thạch,"Mua sắm Hóa chất sát khuẩn, khử khuẩn năm 2024",45748,45856,12 tháng,CÔNG TY TNHH TRANG THIẾT BỊ Y TẾ HOÀNG ÁNH DƯƠNG,Ips Medical,Inno Ip6,Xử lý bề mặt,Phun máy,Việt Nam,1000,852,1080000,920160000,"Dung dịch sát khuẩn bề mặt chứa H2O2 6% dùng cho máy tự động
- Thành phần: Hydrogen Peroxide 6% + Ion Ag 15-75ppm (0.0015- 0.0075%)
- Dạng bào chế: lỏng
- Thời gian tiếp cận phòng ≤ 30 phút (kể từ khi máy phun hóa chất xong)
- Khả dụng: dùng với máy chuyên dùng khử khuẩn thường quy ≤ 1 ml/m3
- Cung cấp máy tương thích với hóa chất khi sử dụng.",46644cba-3b96-45fd-be96-c54540c7ddee
7,2025,KSNK,MN,IB2500052473,Bệnh viện Phạm Ngọc Thạch,"Mua sắm Hóa chất sát khuẩn, khử khuẩn năm 2024",45748,45856,12 tháng,CÔNG TY TNHH TRANG THIẾT BỊ Y TẾ HOÀNG ÁNH DƯƠNG,Ips Medical,Inno Ip12,Xử lý bề mặt,Phun máy,Việt Nam,1000,48,1850000,88800000,"Dung dịch sát khuẩn bề mặt chứa H2O2 12% dùng cho máy tự động
- Thành phần: Hydrogen Peroxide 12% + Ion Ag 15-75ppm (0.0015- 0.0075%)
- Dạng bào chế: lỏng
- Thời gian tiếp cận phòng ≤ 120 phút (kể từ khi hóa chất phun xong)
- Khả dụng: dùng với máy chuyên dùng khử khuẩn đột xuất khẩn cấp ≤ 3 ml/m3
- Cung cấp máy tương thích với hóa chất khi sử dụng.",46644cba-3b96-45fd-be96-c54540c7ddee
7,2025,KSNK,MN,IB2500052473,Bệnh viện Phạm Ngọc Thạch,"Mua sắm Hóa chất sát khuẩn, khử khuẩn năm 2024",45748,45856,12 tháng,CÔNG TY CỔ PHẦN DỊCH VỤ VÀ THIẾT BỊ Y TẾ AN SINH,An Sinh,Asi-Killwash,Vệ sinh tay,VST thường quy/CHG 2%,Việt Nam,500,5501,27500,151264080,"70%kl/tt Ethanol
Hàm lượng phụ gia vừa đủ 100%",46644cba-3b96-45fd-be96-c54540c7ddee
7,2025,KSNK,MN,IB2500052473,Bệnh viện Phạm Ngọc Thạch,"Mua sắm Hóa chất sát khuẩn, khử khuẩn năm 2024",45748,45856,12 tháng,CÔNG TY CỔ PHẦN DỊCH VỤ VÀ THIẾT BỊ Y TẾ AN SINH,An Sinh,Asi-Handwash,Vệ sinh tay,VST thường quy/CHG 2%,Việt Nam,1000,3200,63000,201570786,"1% w/w Chlorhexidine Digluconate
Hàm lượng phụ gia vừa đủ 100%
Có mùi dễ chịu, chất dưỡng da
Làm sạch và loại bỏ vết bẩn, vi sinh vật
Chai 1L",46644cba-3b96-45fd-be96-c54540c7ddee
7,2025,KSNK,MN,IB2500052473,Bệnh viện Phạm Ngọc Thạch,"Mua sắm Hóa chất sát khuẩn, khử khuẩn năm 2024",45748,45856,12 tháng,CÔNG TY CỔ PHẦN DỊCH VỤ VÀ THIẾT BỊ Y TẾ AN SINH,An Sinh,Asi-Handwash,Vệ sinh tay,VST thường quy/CHG 2%,Việt Nam,5000,180,46305,8334900,"1% w/w Chlorhexidine Digluconate
Hàm lượng phụ gia vừa đủ 100%
Mùi dễ chịu, có chất dưỡng da
Làm sạch và loại bỏ vết bẩn, vi sinh vật
Can 5L",46644cba-3b96-45fd-be96-c54540c7ddee
7,2025,KSNK,MB,IB2500069434,Bệnh viện Việt Nam - Thụy Điển Uông Bí,"Cung cấp vật tư tiêu hao phòng xét nghiệm và hoá chất dược dụng cho các khoa Hoá sinh, khoa Vi sinh, khoa Giải phẫu, khoa Huyết học - Truyền máu và vật tư, hoá chất cho khoa Kiểm soát nhiễm khuẩn năm 2025-2026",45733,45841,12 tháng,TỔNG CÔNG TY THIẾT BỊ Y TẾ VIỆT NAM - CTCP,Anios,ANIOS RHW,Xử lý dụng cụ,Bảo dưỡng dụng cụ,Nhập khẩu,5000,6,3355000,20130000,"Dung dịch trong suốt không màu
Thành phần: Chất hoạt động bề mặt không ion, Isopropanol và các thành phần khác.
Dùng với máy rửa dụng cụ tự động.
Phù hợp với tất cả loại nước
Dung dịch đậm đặc dùng cho máy rửa dụng cụ tự động.
Quy cách: Can 5 Lít
Tiêu chuẩn ISO 13485, ISO 9001, ISO 14001",46644cba-3b96-45fd-be96-c54540c7ddee
7,2025,KSNK,MB,IB2500069434,Bệnh viện Việt Nam - Thụy Điển Uông Bí,"Cung cấp vật tư tiêu hao phòng xét nghiệm và hoá chất dược dụng cho các khoa Hoá sinh, khoa Vi sinh, khoa Giải phẫu, khoa Huyết học - Truyền máu và vật tư, hoá chất cho khoa Kiểm soát nhiễm khuẩn năm 2025-2026",45733,45841,12 tháng,TỔNG CÔNG TY THIẾT BỊ Y TẾ VIỆT NAM - CTCP,Anios,ANIOSYME SYNERGY 5,Xử lý dụng cụ,Làm sạch và tiền KK,Nhập khẩu,5000,6,2175000,13050000,"1. Thành phần: Hỗn hợp 5 enzyme protease, lipase, amylase, mannanase, cellulase, và các thành phần khác
2. Dùng được cho máy rửa tự động và ngâm rửa thủ công
Nồng độ sử dụng: từ 0.1% (máy rửa)
pH = 6.89-7.29
Thời gian: từ 5 phút
Phù hợp với mọi chất lượng nước khác nhau
Quy cách: Can 5 Lít
Tiêu chuẩn ISO 13485, ISO 9001, ISO 14001",46644cba-3b96-45fd-be96-c54540c7ddee
7,2025,KSNK,MB,IB2500069434,Bệnh viện Việt Nam - Thụy Điển Uông Bí,"Cung cấp vật tư tiêu hao phòng xét nghiệm và hoá chất dược dụng cho các khoa Hoá sinh, khoa Vi sinh, khoa Giải phẫu, khoa Huyết học - Truyền máu và vật tư, hoá chất cho khoa Kiểm soát nhiễm khuẩn năm 2025-2026",45733,45841,12 tháng,TỔNG CÔNG TY THIẾT BỊ Y TẾ VIỆT NAM - CTCP,Anios,OPASTER'ANIOS,Xử lý dụng cụ,KK mức độ cao,Nhập khẩu,5000,580,1050000,609000000,"1. Thành phần: 0,55% Ortho- Phthalaldehyde,
2. pH=7, dung dịch sẵn sàng sử dụng (không pha loãng).
Khử khuẩn mức độ cao trong 5 phút.
Tái sử dụng trong 14 ngày (tặng kèm test thử để kiểm tra nồng độ OPA).
Quy cách: Can 5 Lít
3. Hiệu quả diệt khuẩn:
- Diệt khuẩn trong 5 phút theo EN 14561
- Diệt nấm trong 5 phút theo EN 14562
- Diệt vi khuẩn lao trong 5 phút theo EN 14563
- Diệt bào tử trong 30 phút theo EN 17126
- Diệt virus trong 5 phút theo EN 17111
4. Đạt tiêu chuẩn CE, ISO 13485, ISO 9001, ISO 14001",46644cba-3b96-45fd-be96-c54540c7ddee
7,2025,KSNK,MB,IB2500069434,Bệnh viện Việt Nam - Thụy Điển Uông Bí,"Cung cấp vật tư tiêu hao phòng xét nghiệm và hoá chất dược dụng cho các khoa Hoá sinh, khoa Vi sinh, khoa Giải phẫu, khoa Huyết học - Truyền máu và vật tư, hoá chất cho khoa Kiểm soát nhiễm khuẩn năm 2025-2026",45733,45841,12 tháng,CÔNG TY TNHH THIẾT BỊ Y TẾ VÀ HOÁ CHẤT HOÀNG PHƯƠNG,An Sinh,Asirub,Vệ sinh tay,VST chứa cồn,Việt Nam,1000,1600,62000,99200000,"0.5%tt/tt Chlorhexidine Digluconate.
75% tt/tt Ethanol
8%tt/tt Isopropyl Alcohol
Hàm lượng phụ gia vừa đủ 100% ( glycerin,…)
- Tác dụng diệt vi khuẩn như S.aureus, P. aeruginosa, Shigella, M.tubeculosis, Bacillus subtilis và nấm C. albicans... lên tới 99,99% sau 30 giây tiếp xúc
Quy cách đóng chai vuông 1L
Đạt tiêu chuẩn ISO 13485",46644cba-3b96-45fd-be96-c54540c7ddee
7,2025,KSNK,MB,IB2500069434,Bệnh viện Việt Nam - Thụy Điển Uông Bí,"Cung cấp vật tư tiêu hao phòng xét nghiệm và hoá chất dược dụng cho các khoa Hoá sinh, khoa Vi sinh, khoa Giải phẫu, khoa Huyết học - Truyền máu và vật tư, hoá chất cho khoa Kiểm soát nhiễm khuẩn năm 2025-2026",45733,45841,12 tháng,CÔNG TY TNHH THIẾT BỊ Y TẾ VÀ HOÁ CHẤT HOÀNG PHƯƠNG,An Sinh,ASI-HANDWASH,Vệ sinh tay,VST thường quy/CHG 2%,Việt Nam,1000,970,57000,55290000,"- Thành phần:
+ Chlorhexidine digluconate 1%
+ Chất dưỡng ẩm và các thành phần khác.
- Tác dụng diệt vi khuẩn gram âm, gram dương, nấm, trực khuẩn lao như S.aureus, P. aeruginosa, M.tubeculosis, Bacillus subtilis và nấm C. albicans...sau 30 giây tiếp xúc
- Quy cách: đóng chai 1 lít
- Tiêu chuẩn ISO 13485",46644cba-3b96-45fd-be96-c54540c7ddee
7,2025,KSNK,MB,IB2500069434,Bệnh viện Việt Nam - Thụy Điển Uông Bí,"Cung cấp vật tư tiêu hao phòng xét nghiệm và hoá chất dược dụng cho các khoa Hoá sinh, khoa Vi sinh, khoa Giải phẫu, khoa Huyết học - Truyền máu và vật tư, hoá chất cho khoa Kiểm soát nhiễm khuẩn năm 2025-2026",45733,45841,12 tháng,CÔNG TY TNHH THIẾT BỊ Y TẾ VÀ HOÁ CHẤT HOÀNG PHƯƠNG,An Sinh,ASI-HANDWASH,Vệ sinh tay,VST thường quy/CHG 2%,Việt Nam,5000,1040,265000,275600000,"- Thành phần:
+ Chlorhexidine digluconate 1%
+ Chất dưỡng ẩm và các thành phần khác.
- Tác dụng diệt vi khuẩn gram âm, gram dương, nấm, trực khuẩn lao như S.aureus, P. aeruginosa, M.tubeculosis, Bacillus subtilis và nấm C. albicans...sau 30 giây tiếp xúc
- Quy cách: đóng can 5L
-Tiêu chuẩn ISO 13485",46644cba-3b96-45fd-be96-c54540c7ddee
